participant_id,Condition,Illusion_Type,Block,Trial,Stimulus,ISI,FixationCross_Left,FixationCross_Top,Answer,Error,Illusion_Strength,Illusion_Difference,Illusion_Effect,Illusion_Side
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,50.0,Ebbinghaus_-0.4500_0.50000,812.0,33.0,-26.0,left,1,-0.45,0.5,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,51.0,Ebbinghaus_-1.3500_-0.20566,811.0,-22.0,-16.0,right,1,-1.35,0.20566,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,52.0,Ebbinghaus_-0.4500_0.09684,504.0,-21.0,-12.0,left,1,-0.45,0.09684,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,53.0,Ebbinghaus_1.05000_-0.5000,861.0,22.0,24.0,right,1,1.05,0.5,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,54.0,Ebbinghaus_-1.0500_0.09684,956.0,28.0,41.0,left,1,-1.05,0.09684,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,55.0,Ebbinghaus_-0.7500_-0.20566,726.0,5.0,23.0,right,1,-0.75,0.20566,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,56.0,Ebbinghaus_1.35000_0.33830,942.0,-1.0,-29.0,left,1,1.35,0.3383,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,57.0,Ebbinghaus_1.35000_-0.5000,775.0,-22.0,31.0,right,1,1.35,0.5,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,58.0,Ebbinghaus_-1.3500_-0.3383,777.0,-6.0,2.0,right,1,-1.35,0.3383,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,59.0,Ebbinghaus_0.15000_-0.5000,589.0,4.0,-12.0,right,1,0.15,0.5,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,60.0,Ebbinghaus_-0.4500_0.33830,702.0,16.0,8.0,left,1,-0.45,0.3383,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,61.0,Ebbinghaus_0.15000_-0.3383,606.0,15.0,9.0,right,1,0.15,0.3383,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,62.0,Ebbinghaus_0.75000_0.33830,510.0,23.0,11.0,left,1,0.75,0.3383,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,63.0,Ebbinghaus_-1.0500_-0.20566,804.0,32.0,-4.0,right,1,-1.05,0.20566,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,64.0,Ebbinghaus_-0.7500_-0.3383,657.0,6.0,34.0,right,1,-0.75,0.3383,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,65.0,Ebbinghaus_-1.3500_0.33830,925.0,4.0,-28.0,left,1,-1.35,0.3383,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,66.0,Ebbinghaus_-1.3500_-0.09684,678.0,-29.0,-6.0,right,1,-1.35,0.09684,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,67.0,Ebbinghaus_0.45000_-0.20566,779.0,-36.0,-3.0,right,1,0.45,0.20566,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,68.0,Ebbinghaus_1.35000_0.50000,677.0,6.0,-22.0,left,1,1.35,0.5,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,69.0,Ebbinghaus_-0.1500_-0.20566,545.0,15.0,-22.0,right,1,-0.15,0.20566,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,70.0,Ebbinghaus_-1.3500_0.50000,681.0,-12.0,-19.0,left,1,-1.35,0.5,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,71.0,Ebbinghaus_0.75000_-0.3383,916.0,11.0,0.0,right,1,0.75,0.3383,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,72.0,Ebbinghaus_-1.3500_0.09684,600.0,18.0,45.0,left,1,-1.35,0.09684,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,73.0,Ebbinghaus_-0.1500_0.50000,532.0,8.0,-15.0,left,1,-0.15,0.5,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,74.0,Ebbinghaus_-1.3500_0.20566,967.0,-6.0,-4.0,left,1,-1.35,0.20566,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,75.0,Ebbinghaus_-0.7500_-0.09684,610.0,27.0,16.0,right,1,-0.75,0.09684,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,76.0,Ebbinghaus_0.75000_-0.20566,668.0,-9.0,-14.0,left,0,0.75,0.20566,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,77.0,Ebbinghaus_0.75000_0.50000,585.0,-11.0,28.0,left,1,0.75,0.5,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,78.0,Ebbinghaus_0.75000_-0.5000,598.0,-12.0,16.0,right,1,0.75,0.5,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,79.0,Ebbinghaus_0.15000_0.09684,837.0,24.0,17.0,left,1,0.15,0.09684,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,Ebbinghaus,1,80.0,Ebbinghaus_0.15000_0.20566,587.0,-28.0,8.0,left,1,0.15,0.20566,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,1.0,VerticalHorizontal_13.5000_0.30000,595.0,24.0,-5.0,left,1,13.5,0.3,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,2.0,VerticalHorizontal_-40.500_0.20298,856.0,-2.0,-16.0,left,1,-40.5,0.20298,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,3.0,VerticalHorizontal_40.5000_-0.20298,522.0,19.0,-13.0,right,1,40.5,0.20298,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,4.0,VerticalHorizontal_31.5000_0.12339,564.0,20.0,33.0,left,1,31.5,0.12339,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,5.0,VerticalHorizontal_-22.500_-0.20298,916.0,-22.0,7.0,right,1,-22.5,0.20298,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,6.0,VerticalHorizontal_-40.500_0.12339,937.0,-21.0,5.0,left,1,-40.5,0.12339,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,7.0,VerticalHorizontal_-13.500_0.12339,985.0,15.0,-1.0,left,1,-13.5,0.12339,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,8.0,VerticalHorizontal_-22.500_0.30000,952.0,-3.0,4.0,left,1,-22.5,0.3,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,9.0,VerticalHorizontal_13.5000_0.20298,980.0,-18.0,13.0,left,1,13.5,0.20298,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,10.0,VerticalHorizontal_4.50000_0.20298,952.0,-18.0,0.0,left,1,4.5,0.20298,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,11.0,VerticalHorizontal_40.5000_-0.3000,767.0,-7.0,-38.0,right,1,40.5,0.3,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,12.0,VerticalHorizontal_-4.5000_0.20298,921.0,4.0,-9.0,left,1,-4.5,0.20298,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,13.0,VerticalHorizontal_-31.500_-0.0581,640.0,11.0,29.0,right,1,-31.5,0.0581,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,14.0,VerticalHorizontal_40.5000_0.12339,686.0,17.0,-8.0,left,1,40.5,0.12339,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,15.0,VerticalHorizontal_4.50000_-0.12339,812.0,-35.0,-12.0,left,0,4.5,0.12339,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,16.0,VerticalHorizontal_40.5000_0.30000,653.0,2.0,-23.0,left,1,40.5,0.3,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,17.0,VerticalHorizontal_31.5000_-0.20298,890.0,8.0,2.0,right,1,31.5,0.20298,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,18.0,VerticalHorizontal_13.5000_-0.3000,743.0,-20.0,2.0,right,1,13.5,0.3,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,19.0,VerticalHorizontal_40.5000_0.20298,626.0,6.0,-27.0,right,0,40.5,0.20298,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,20.0,VerticalHorizontal_-31.500_0.30000,713.0,-8.0,-13.0,left,1,-31.5,0.3,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,21.0,VerticalHorizontal_31.5000_0.20298,780.0,-16.0,-3.0,left,1,31.5,0.20298,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,22.0,VerticalHorizontal_22.5000_-0.3000,760.0,-5.0,-25.0,right,1,22.5,0.3,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,23.0,VerticalHorizontal_4.50000_-0.3000,997.0,7.0,-31.0,right,1,4.5,0.3,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,24.0,VerticalHorizontal_-4.5000_0.05810,829.0,4.0,-16.0,left,1,-4.5,0.0581,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,25.0,VerticalHorizontal_-40.500_-0.20298,535.0,34.0,-4.0,right,1,-40.5,0.20298,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,26.0,VerticalHorizontal_-40.500_-0.12339,548.0,-3.0,0.0,right,1,-40.5,0.12339,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,27.0,VerticalHorizontal_4.50000_0.05810,855.0,-8.0,39.0,left,1,4.5,0.0581,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,28.0,VerticalHorizontal_-4.5000_-0.0581,897.0,-5.0,19.0,right,1,-4.5,0.0581,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,29.0,VerticalHorizontal_-40.500_0.30000,858.0,-1.0,21.0,left,1,-40.5,0.3,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,30.0,VerticalHorizontal_-4.5000_-0.3000,693.0,-15.0,-35.0,right,1,-4.5,0.3,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,31.0,VerticalHorizontal_31.5000_-0.3000,710.0,19.0,-18.0,right,1,31.5,0.3,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,32.0,VerticalHorizontal_4.50000_0.12339,772.0,-10.0,15.0,left,1,4.5,0.12339,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,33.0,VerticalHorizontal_-13.500_-0.20298,760.0,1.0,17.0,right,1,-13.5,0.20298,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,34.0,VerticalHorizontal_-13.500_-0.3000,894.0,-30.0,-3.0,right,1,-13.5,0.3,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,35.0,VerticalHorizontal_13.5000_-0.12339,719.0,-42.0,8.0,left,0,13.5,0.12339,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,36.0,VerticalHorizontal_22.5000_0.05810,673.0,-14.0,2.0,right,0,22.5,0.0581,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,37.0,VerticalHorizontal_40.5000_-0.0581,585.0,-3.0,-8.0,left,0,40.5,0.0581,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,38.0,VerticalHorizontal_-31.500_-0.3000,796.0,-28.0,-11.0,right,1,-31.5,0.3,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,39.0,VerticalHorizontal_13.5000_-0.0581,800.0,24.0,10.0,left,0,13.5,0.0581,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,40.0,VerticalHorizontal_40.5000_0.05810,841.0,28.0,17.0,right,0,40.5,0.0581,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,41.0,VerticalHorizontal_13.5000_-0.20298,783.0,-7.0,7.0,right,1,13.5,0.20298,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,42.0,VerticalHorizontal_22.5000_0.30000,910.0,-11.0,28.0,left,1,22.5,0.3,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,43.0,VerticalHorizontal_31.5000_-0.12339,540.0,24.0,41.0,left,0,31.5,0.12339,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,44.0,VerticalHorizontal_-31.500_0.05810,945.0,-27.0,15.0,left,1,-31.5,0.0581,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,45.0,VerticalHorizontal_4.50000_0.30000,784.0,-4.0,-30.0,left,1,4.5,0.3,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,46.0,VerticalHorizontal_-13.500_0.05810,852.0,17.0,-23.0,left,1,-13.5,0.0581,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,47.0,VerticalHorizontal_31.5000_-0.0581,805.0,0.0,20.0,left,0,31.5,0.0581,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,48.0,VerticalHorizontal_22.5000_-0.20298,777.0,0.0,-12.0,right,1,22.5,0.20298,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,49.0,VerticalHorizontal_-4.5000_-0.12339,593.0,2.0,17.0,right,1,-4.5,0.12339,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,50.0,VerticalHorizontal_22.5000_-0.0581,698.0,19.0,-18.0,left,0,22.5,0.0581,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,51.0,VerticalHorizontal_-31.500_0.20298,518.0,-17.0,-32.0,left,1,-31.5,0.20298,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,52.0,VerticalHorizontal_22.5000_0.20298,608.0,10.0,11.0,left,1,22.5,0.20298,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,53.0,VerticalHorizontal_-4.5000_0.30000,801.0,-26.0,15.0,left,1,-4.5,0.3,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,54.0,VerticalHorizontal_4.50000_-0.20298,639.0,9.0,5.0,right,1,4.5,0.20298,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,55.0,VerticalHorizontal_-13.500_-0.0581,644.0,38.0,-1.0,right,1,-13.5,0.0581,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,56.0,VerticalHorizontal_-13.500_0.30000,959.0,1.0,24.0,left,1,-13.5,0.3,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,57.0,VerticalHorizontal_-40.500_-0.3000,857.0,-24.0,15.0,right,1,-40.5,0.3,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,58.0,VerticalHorizontal_31.5000_0.05810,984.0,2.0,-10.0,right,0,31.5,0.0581,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,59.0,VerticalHorizontal_40.5000_-0.12339,639.0,-18.0,-19.0,left,0,40.5,0.12339,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,60.0,VerticalHorizontal_-22.500_0.20298,754.0,5.0,-12.0,left,1,-22.5,0.20298,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,61.0,VerticalHorizontal_-22.500_0.05810,563.0,2.0,-12.0,left,1,-22.5,0.0581,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,62.0,VerticalHorizontal_-31.500_-0.20298,875.0,-9.0,10.0,right,1,-31.5,0.20298,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,63.0,VerticalHorizontal_4.50000_-0.0581,943.0,32.0,9.0,right,1,4.5,0.0581,Incongruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,64.0,VerticalHorizontal_-31.500_-0.12339,516.0,4.0,-39.0,right,1,-31.5,0.12339,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,65.0,VerticalHorizontal_-22.500_0.12339,628.0,17.0,23.0,left,1,-22.5,0.12339,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,66.0,VerticalHorizontal_13.5000_0.12339,833.0,19.0,-12.0,right,0,13.5,0.12339,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,67.0,VerticalHorizontal_-22.500_-0.12339,619.0,-43.0,9.0,right,1,-22.5,0.12339,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,68.0,VerticalHorizontal_-22.500_-0.3000,773.0,25.0,27.0,right,1,-22.5,0.3,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,69.0,VerticalHorizontal_-40.500_0.05810,745.0,-17.0,3.0,left,1,-40.5,0.0581,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,70.0,VerticalHorizontal_-4.5000_-0.20298,845.0,-1.0,21.0,right,1,-4.5,0.20298,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,71.0,VerticalHorizontal_-13.500_-0.12339,521.0,-46.0,-31.0,right,1,-13.5,0.12339,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,72.0,VerticalHorizontal_31.5000_0.30000,925.0,26.0,0.0,left,1,31.5,0.3,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,73.0,VerticalHorizontal_-22.500_-0.0581,802.0,17.0,18.0,right,1,-22.5,0.0581,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,74.0,VerticalHorizontal_-40.500_-0.0581,837.0,-14.0,-11.0,right,1,-40.5,0.0581,Congruent,-1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,75.0,VerticalHorizontal_-31.500_0.12339,673.0,6.0,-21.0,left,1,-31.5,0.12339,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,76.0,VerticalHorizontal_13.5000_0.05810,856.0,24.0,19.0,right,0,13.5,0.0581,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,77.0,VerticalHorizontal_-4.5000_0.12339,847.0,-39.0,11.0,left,1,-4.5,0.12339,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,78.0,VerticalHorizontal_-13.500_0.20298,894.0,2.0,19.0,left,1,-13.5,0.20298,Congruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,79.0,VerticalHorizontal_22.5000_0.12339,923.0,8.0,-12.0,right,0,22.5,0.12339,Incongruent,1.0
sub-002,Materials/Hypnosis.mp3,VerticalHorizontal,1,80.0,VerticalHorizontal_22.5000_-0.12339,539.0,21.0,8.0,left,0,22.5,0.12339,Incongruent,-1.0
